05387;682;00168208580641;417;05563169;0034;
05387;682;00168208581414;417;05567522;0034;
05387;682;00168208581479;417;05588074;0034;
05387;682;00168208582257;417;05578382;0034;
05387;682;00168208582372;417;05571414;0034;
05387;682;00168208582831;417;05591406;0034;
05387;682;00168208583044;417;05582758;0034;
05387;682;00168208584288;417;05575634;0034;
05387;682;00168208585245;417;05589245;0034;
05387;682;00168208586078;417;05581471;0034;
05387;682;00168208586432;417;05568830;0034;
05387;682;00168208588274;417;05587678;0034;
05387;682;00168208588456;417;05586316;0034;
05387;682;00168208588884;417;05575096;0034;
05387;682;00168208589143;417;05565045;0034;
05387;682;00168208589428;417;05581326;0034;
05387;682;00168208589556;417;05596132;0034;
05387;682;00168208589607;417;05575854;0034;
05387;682;00168208590705;417;05552680;0034;
05387;682;00168208590776;417;05573746;0034;
05387;682;00168208593501;417;05592213;0034;
05387;682;00168208596443;417;05571106;0034;
05387;682;00168208596486;417;05575245;0034;
05387;682;00168208597048;417;05583633;0034;
05387;682;00168208599160;417;05576981;0034;
05387;683;00168308604844;417;00669265;0071;
05387;683;00168308605233;417;00669284;0071;
05387;683;00168308605377;417;00669327;0071;
05387;683;00168308605721;417;00669378;0071;
05387;683;00168308605726;417;00669381;0071;
05387;683;00168308605737;417;00668689;0071;
05387;683;00168308607332;417;00668139;0071;
05387;683;00168308607353;417;00668369;0071;
05387;683;00168308607801;417;00669662;0071;
05387;683;00168308608443;417;00669774;0071;
05387;683;00168308608713;417;00669414;0071;
05387;683;00168308608753;417;00669867;0071;
05387;683;00168308608780;417;00669874;0071;
05387;684;00168408607471;417;00669620;0071;
05387;684;00168408608221;417;00668358;0071;
05387;684;00168408608308;417;00668380;0071;
05387;684;00168408608745;417;00669854;0071;
